Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit,hand_a,rank_a,hand_b,rank_b
241,A128,CHATZISARANTOU Nikoletta,41571,GRE,BONITO Fabiana,23754,POR,Loss,8,15,R,258.0,R,229.0
241,A64,GRIJAK Jana,32993,SRB,PAWLOWSKA Magdalena,25986,POL,Loss,11,15,L,86.0,L,65.0
241,A64,LEE Hyein,29237,KOR,SICA Susan Maria,37683,GBR,Won,15,6,R,40.0,L,145.0
241,A64,KHATRI Taniksha,46311,IND,RAMIREZ PEGUERO Violeta,10207,DOM,Loss,14,15,R,82.0,L,190.0
241,A64,SCHMIDL Paula,28728,AUT,ALDANA Naiara,28398,ESP,Won,15,14,R,261.0,R,217.0
241,A64,GUZZI VINCENTI Margherita,49725,USA,KOH Elle Meihui,54369,SGP,Won,15,2,R,141.0,L,114.0
241,A64,BROVKO Inna,29945,UKR,MARTENSSON Elvira,32689,SWE,Loss,14,15,L,80.0,L,76.0
241,A64,BIELESZOVA Veronika,40217,CZE,HECHT Dar,34584,ISR,Loss,10,15,L,98.0,R,130.0
241,A64,RAKHIMOVA Sevara,43309,UZB,ERTURK Aleyna,50866,TUR,Won,13,12,L,139.0,R,149.0
241,A64,VERRET Alexanne,34218,CAN,BAKHTI Azam,25332,IRI,Loss,14,15,R,50.0,R,
241,A64,JUKIC Paula,31295,CRO,PREDESCU Alexandra,32471,ROU,Loss,7,15,R,255.0,L,69.0
241,A64,FRANSSON Emma,50217,SWE,MASALO Olivija,39189,LTU,Won,15,6,R,70.0,R,196.0
241,A64,HUSSEIN Aya,48884,EGY,YU Sihan,38075,CHN,Loss,14,15,R,45.0,R,39.0
241,A64,YOSHIMURA Miho,32251,JPN,VAINBERG Sophia,48501,ISR,Won,15,11,L,59.0,R,147.0
241,A64,MOESCHLIN Noemi,33663,SUI,PINGGERA Elisabeth,36166,AUT,Won,15,11,R,163.0,R,393.0
241,A64,ABDUL RAHMAN Kiria Tikanah,35271,SGP,PYTKA Kamila,25928,POL,Won,15,11,R,62.0,L,43.0
241,A64,NIKOLAICHUK Sofiya,42932,KAZ,AZUKAITE Vikte,31104,LTU,Loss,14,15,L,94.0,R,79.0
241,A64,SVYSTIL Yuliya,29949,UKR,ROJKOVA Veronika,37912,UZB,Won,15,10,R,109.0,R,
241,A64,VERES Greta,26088,ROU,KNEZEVIC Katarina,29057,SRB,Won,15,9,R,75.0,R,279.0
241,A64,VANDINGENEN Aube,43732,BEL,FERNANDEZ CALLEJA Sara,26147,ESP,Loss,8,15,R,53.0,R,87.0
241,A64,GUNAC Gokce,10760,TUR,CHAN Wai Ling,28898,HKG,Loss,7,15,R,634.0,R,95.0
241,A64,BRUNNER Pauline,26244,SUI,WETZKER Laura Katalin,49379,GER,Won,15,10,L,46.0,R,134.0
241,A64,FEYGIN Nicole,43159,ISR,SALIGEROVA Katerina,35043,CZE,Loss,9,15,L,115.0,R,153.0
241,A64,EHAB Nardin,34912,EGY,BENEA Bianca,32982,ROU,Won,15,5,R,61.0,R,103.0
241,A64,WASHINGTON Isis,28656,USA,SATO Nozomi,10485,JPN,Loss,8,15,R,44.0,R,34.0
241,A64,DOIG CALDERON Maria Luisa,18967,PER,MULLEN Alisha,42197,IRL,Won,15,6,L,41.0,R,570.0
241,A64,MURZATAEVA Dilnaz,53512,UZB,BOGDANOV Adele,46779,ISR,Loss,10,15,R,143.0,R,154.0
241,A64,VAN BRUMMEN Anna,26304,USA,NING Emma,54721,CAN,Won,15,9,R,,R,334.0
241,A64,GABER Shirwit,34915,EGY,MARTINEZ Maria,8746,VEN,Loss,12,15,R,73.0,R,116.0
241,A64,SHEMYAKINA Yana,6435,UKR,ROMEO Virginia,45348,SUI,Won,14,13,R,,R,200.0
241,A64,EL KORD Camilia,49297,MAR,LIN Yik Hei Coco,28847,HKG,Loss,11,15,R,102.0,R,110.0
241,A64,EHLER Alexandra,28333,GER,RAPOSO Dana,48452,ESP,Won,15,13,R,57.0,L,299.0
241,A64,BONITO Fabiana,23754,POR,HSIEH Kaylin Sin Yan,39653,HKG,Loss,7,15,R,229.0,R,25.0
241,B64,CHOI Injeong,25200,KOR,PAWLOWSKA Magdalena,25986,POL,Won,15,12,R,19.0,L,65.0
241,B64,HSIEH Kaylin Sin Yan,39653,HKG,DI TELLA Isabel,27218,ARG,Loss,8,9,R,25.0,R,52.0
241,B64,NDOLO Alexandra,18515,GER,MARTENSSON Elvira,32689,SWE,Won,15,9,L,14.0,L,76.0
241,B64,VAN BRUMMEN Anna,26304,USA,KANG Young Mi,8284,KOR,Loss,14,15,R,,L,13.0
241,B64,KNAPIK-MIAZGA Renata,13503,POL,VERES Greta,26088,ROU,Won,15,7,L,16.0,R,75.0
241,B64,YU Sihan,38075,CHN,SHI Yuexin,36627,CHN,Won,8,7,R,39.0,L,88.0
241,B64,JACQUES ANDRE COQUIN Josephine,17770,FRA,BRUNNER Pauline,26244,SUI,Won,15,9,R,92.0,L,46.0
241,B64,HECHT Dar,34584,ISR,SANTUCCIO Alberta,23170,ITA,Loss,13,15,R,130.0,R,7.0
241,B64,CANDASSAMY Marie-Florence,20179,FRA,SCHMIDL Paula,28728,AUT,Won,15,11,R,1.0,R,261.0
241,B64,DOIG CALDERON Maria Luisa,18967,PER,BUKI Lili,45400,HUN,Won,15,6,L,41.0,R,71.0
241,B64,NAGY Kinga,32913,HUN,SHEMYAKINA Yana,6435,UKR,Loss,13,15,R,178.0,R,
241,B64,ABDUL RAHMAN Kiria Tikanah,35271,SGP,DIFFERT Nelli,19933,EST,Loss,14,15,R,62.0,R,12.0
241,B64,MALLO Auriane,25031,FRA,PREDESCU Alexandra,32471,ROU,Won,15,7,L,8.0,L,69.0
241,B64,LIN Yik Hei Coco,28847,HKG,SWATOWSKA-WENGLARCZYK Martyna,25947,POL,Loss,11,15,R,110.0,L,51.0
241,B64,KHARKOVA Vlada,29074,UKR,SATO Nozomi,10485,JPN,Won,15,14,R,33.0,R,34.0
241,B64,RAMIREZ PEGUERO Violeta,10207,DOM,FIAMINGO Rossella,19604,ITA,Loss,6,15,L,190.0,L,11.0
241,B64,KUN Anna,31836,HUN,RAKHIMOVA Sevara,43309,UZB,Won,15,7,R,4.0,L,139.0
241,B64,AZUKAITE Vikte,31104,LTU,LIN Sheng,26695,CHN,Loss,10,11,R,79.0,L,20.0
241,B64,REMBI Lauren,20181,FRA,FRANSSON Emma,50217,SWE,Won,15,11,R,60.0,R,70.0
241,B64,EHAB Nardin,34912,EGY,NAVARRIA Mara,9248,ITA,Loss,10,15,R,61.0,R,10.0
241,B64,KIRPU Erika,19820,EST,EHLER Alexandra,28333,GER,Won,15,10,R,32.0,R,57.0
241,B64,CHAN Wai Ling,28898,HKG,MOELLHAUSEN Nathalie,4585,BRA,Won,10,9,R,95.0,L,3.0
241,B64,FAVRE Angeline,39476,SUI,GUZZI VINCENTI Margherita,49725,USA,Won,15,9,R,47.0,R,141.0
241,B64,FERNANDEZ CALLEJA Sara,26147,ESP,KONG Man Wai Vivian,22439,HKG,Loss,7,15,R,87.0,L,2.0
241,B64,ISOLA Federica,35125,ITA,MOESCHLIN Noemi,33663,SUI,Won,15,14,R,30.0,R,163.0
241,B64,MARTINEZ Maria,8746,VEN,BABA Haruna,34313,JPN,Won,15,14,R,116.0,L,83.0
241,B64,ZHU Mingye,36529,CHN,YOSHIMURA Miho,32251,JPN,Won,15,9,R,15.0,L,59.0
241,B64,LEE Hyein,29237,KOR,HOLMES Katharine,22023,USA,Won,9,8,R,40.0,R,24.0
241,B64,EMBRICH Irina,9370,EST,BOGDANOV Adele,46779,ISR,Won,15,7,L,21.0,R,154.0
241,B64,SALIGEROVA Katerina,35043,CZE,MUHARI Eszter,42192,HUN,Loss,3,15,R,153.0,L,23.0
241,B64,CONSTANTINESCU Cristina,49198,ROU,SVYSTIL Yuliya,29949,UKR,Loss,8,15,R,389.0,R,109.0
241,B64,BAKHTI Azam,25332,IRI,SONG Sera,33038,KOR,Loss,8,15,R,,L,5.0
241,B32,CHOI Injeong,25200,KOR,DI TELLA Isabel,27218,ARG,Won,15,13,R,19.0,R,52.0
241,B32,NDOLO Alexandra,18515,GER,KANG Young Mi,8284,KOR,Won,15,11,L,14.0,L,13.0
241,B32,KNAPIK-MIAZGA Renata,13503,POL,YU Sihan,38075,CHN,Loss,9,13,L,16.0,R,39.0
241,B32,JACQUES ANDRE COQUIN Josephine,17770,FRA,SANTUCCIO Alberta,23170,ITA,Won,15,10,R,92.0,R,7.0
241,B32,CANDASSAMY Marie-Florence,20179,FRA,DOIG CALDERON Maria Luisa,18967,PER,Won,15,10,R,1.0,L,41.0
241,B32,SHEMYAKINA Yana,6435,UKR,DIFFERT Nelli,19933,EST,Loss,9,15,R,,R,12.0
241,B32,MALLO Auriane,25031,FRA,SWATOWSKA-WENGLARCZYK Martyna,25947,POL,Won,15,8,L,8.0,L,51.0
241,B32,KHARKOVA Vlada,29074,UKR,FIAMINGO Rossella,19604,ITA,Loss,9,15,R,33.0,L,11.0
241,B32,KUN Anna,31836,HUN,LIN Sheng,26695,CHN,Won,8,7,R,4.0,L,20.0
241,B32,REMBI Lauren,20181,FRA,NAVARRIA Mara,9248,ITA,Loss,12,14,R,60.0,R,10.0
241,B32,KIRPU Erika,19820,EST,CHAN Wai Ling,28898,HKG,Won,15,8,R,32.0,R,95.0
241,B32,FAVRE Angeline,39476,SUI,KONG Man Wai Vivian,22439,HKG,Loss,14,15,R,47.0,L,2.0
241,B32,ISOLA Federica,35125,ITA,MARTINEZ Maria,8746,VEN,Won,13,7,R,30.0,R,116.0
241,B32,ZHU Mingye,36529,CHN,LEE Hyein,29237,KOR,Won,8,7,R,15.0,R,40.0
241,B32,EMBRICH Irina,9370,EST,MUHARI Eszter,42192,HUN,Loss,12,13,L,21.0,L,23.0
241,B32,SVYSTIL Yuliya,29949,UKR,SONG Sera,33038,KOR,Loss,10,15,R,109.0,L,5.0
241,B16,CHOI Injeong,25200,KOR,NDOLO Alexandra,18515,GER,Loss,9,15,R,19.0,L,14.0
241,B16,YU Sihan,38075,CHN,JACQUES ANDRE COQUIN Josephine,17770,FRA,Won,11,10,R,39.0,R,92.0
241,B16,CANDASSAMY Marie-Florence,20179,FRA,DIFFERT Nelli,19933,EST,Loss,10,15,R,1.0,R,12.0
241,B16,MALLO Auriane,25031,FRA,FIAMINGO Rossella,19604,ITA,Loss,14,15,L,8.0,L,11.0
241,B16,KUN Anna,31836,HUN,NAVARRIA Mara,9248,ITA,Loss,9,14,R,4.0,R,10.0
241,B16,KIRPU Erika,19820,EST,KONG Man Wai Vivian,22439,HKG,Loss,11,15,R,32.0,L,2.0
241,B16,ISOLA Federica,35125,ITA,ZHU Mingye,36529,CHN,Loss,8,9,R,30.0,R,15.0
241,B16,MUHARI Eszter,42192,HUN,SONG Sera,33038,KOR,Loss,9,15,L,23.0,L,5.0
241,B8,NDOLO Alexandra,18515,GER,YU Sihan,38075,CHN,Won,14,13,L,14.0,R,39.0
241,B8,DIFFERT Nelli,19933,EST,FIAMINGO Rossella,19604,ITA,Loss,11,15,R,12.0,L,11.0
241,B8,NAVARRIA Mara,9248,ITA,KONG Man Wai Vivian,22439,HKG,Loss,11,12,R,10.0,L,2.0
241,B8,ZHU Mingye,36529,CHN,SONG Sera,33038,KOR,Loss,13,14,R,15.0,L,5.0
241,B4,NDOLO Alexandra,18515,GER,FIAMINGO Rossella,19604,ITA,Won,15,10,L,14.0,L,11.0
241,B4,KONG Man Wai Vivian,22439,HKG,SONG Sera,33038,KOR,Loss,9,14,L,2.0,L,5.0
241,B2,NDOLO Alexandra,18515,GER,SONG Sera,33038,KOR,Loss,10,11,L,14.0,L,5.0
242,A128,NG Ho Tin,28840,HKG,VUORINEN Niko,19507,FIN,Won,10,9,L,75.0,L,31.0
242,A128,JORGENSEN Patrick,14714,DEN,GALLAGHER PELLETIER Samuel,15467,CAN,Won,15,7,R,46.0,R,172.0
242,A128,ALOMAIRI Khalifah,34658,KSA,NAGY David,34620,HUN,Loss,9,15,R,,R,23.0
242,A128,TULEN Rafael,31502,NED,DERKSEN Ruben,40919,NED,Won,14,12,R,134.0,L,268.0
242,A128,LAI Clarence Ka Tsun,20782,HKG,BELLMANN Lukas,27862,GER,Loss,12,15,L,398.0,R,226.0
242,A128,LUBIENIECKI Wojciech,34663,POL,YOO Justin,32622,USA,Loss,10,15,R,288.0,R,390.0
242,A128,NUNEZ Pablo,33183,CHI,ZAWROTNIAK Radoslaw,5511,POL,Loss,13,15,L,107.0,L,138.0
242,A128,DORATI AMEGLIO Arturo Isaac,27489,PAN,BESKIN Grigori,7227,ISR,Loss,12,15,R,124.0,R,88.0
242,A128,LIMARDO Jesus,28926,VEN,MCDOWALD Curtis,36515,USA,Won,15,9,R,103.0,R,79.0
242,A128,SVICHKAR Roman,24120,UKR,MATTSSON Axel,42390,SWE,Won,15,3,L,320.0,R,
242,A128,CUPR Michal,18600,CZE,ALTAWEEL Hussain,46063,KSA,Won,15,10,R,93.0,R,395.0
242,A128,PONCIN Nicolas,39069,BEL,NURMATOV Javokhirbek,32977,UZB,Won,13,12,R,477.0,R,101.0
242,A128,SINGH Udaivir,37623,IND,ALGADI Abubaker Reda,49414,LBA,Won,15,12,R,182.0,L,212.0
242,A128,JOSE Noelito,37563,PHI,SHREEMAYUM Robert Sharma,56068,IND,Won,15,8,R,106.0,R,
242,A128,FAFARD Fynn,37376,CAN,CARRION ARCE Dariel,46320,CUB,Won,15,8,R,100.0,R,189.0
242,A128,COHEN Yonatan,46391,ISR,ELSAYED Ahmed,32464,EGY,Loss,12,15,L,16.0,R,50.0
242,A128,DOMINGUEZ Jose Felix,11034,ARG,JOVANOVIC Jovan,48069,SRB,Won,15,11,R,,R,334.0
242,A128,LUGO Grabiel,30971,VEN,SYCH Yan,31985,UKR,Loss,12,15,R,49.0,R,136.0
242,A128,FABREGAT Angel,32938,ESP,ALIMOV Fayzulla,34991,UZB,Loss,7,15,R,412.0,R,59.0
242,A128,OJEDA BUITRAGO Daniel,46362,CRC,JURKA Jakub,35041,CZE,Loss,9,15,R,117.0,L,82.0
242,A128,LAN Minghao,39355,CHN,GONZALEZ Rodrigo,34720,CHI,Won,15,9,R,12.0,R,
242,A128,ISLAS FLYGARE Linus,30796,SWE,ESKOV Ruslan,31849,EST,Loss,6,15,R,111.0,L,144.0
242,A128,RAMIREZ Yeisser,36104,USA,TYCHLER Pavel,30645,RSA,Won,15,9,R,250.0,R,
242,A128,ALBREKHT Anzor,55738,GEO,MUMINOV Nodirbek,43306,UZB,Loss,10,15,L,,R,135.0
242,A128,DI VEROLI Davide,42541,ITA,OROIAN Alex,43815,ROU,Won,12,5,L,1.0,R,177.0
242,A128,ALSHATTI Abdulaziz,20382,KUW,HASANOV Ruslan,48138,AZE,Won,15,8,R,179.0,L,137.0
242,A128,BIRO Alexander,43327,AUT,ALEKSANDROV Roman,16207,UZB,Loss,14,15,R,63.0,R,312.0
242,A128,HADZIC Alen,23320,USA,BONFERRONI Gabriel,36876,SUI,Loss,14,15,,,R,173.0
242,A128,ALEXANIN Dmitriy,20867,KAZ,MATSUMOTO Ryu,46541,JPN,Won,14,13,L,139.0,R,52.0
242,A128,HOUSIEAUX Marc,51107,BEL,BARGUES Manuel,30924,ESP,Loss,6,15,R,232.0,R,44.0
242,A128,WANG Zijie,40234,CHN,SALOKAS Arnas,36639,LTU,Won,15,9,L,27.0,R,
242,A128,LEE Simon Renjie,45699,SGP,SHARLAIMOV Vadim,31032,KAZ,Loss,12,14,R,227.0,R,80.0
242,A128,KWEON Youngjun,16463,KOR,RODRIGUEZ John Edison,21208,COL,Loss,9,15,R,41.0,L,10.0
242,A128,BAKER Matthew,1487,NZL,YU Lefan,48114,CHN,Loss,5,15,L,271.0,R,26.0
242,A128,PETROV Roman,32874,KGZ,BROOKE Alec,53590,GBR,Won,0,0,R,258.0,L,202.0
242,A128,VAN NUNEN David,32285,NED,SON Taejin,36998,KOR,Won,15,10,R,37.0,L,133.0
242,A128,ROD Max,21745,POR,CASTILLO GUTIERREZ Juan Andres,43033,COL,Won,15,9,L,342.0,R,176.0
242,A128,LOSEVSKIY Sergey,31494,RSA,BAYARD Alexis,27993,SUI,Loss,7,15,R,69.0,L,15.0
242,A128,PRIINITS Sten,9367,EST,DU Jiaming,40235,CHN,Won,11,10,R,73.0,R,1010.0
242,A128,GROVER Elliott,41547,GBR,ANDREWS Benjamin,39179,GBR,Loss,8,15,L,267.0,L,311.0
242,A128,LIMARDO Francisco,12246,VEN,ESENALIEV Zhoodat,48640,KGZ,Won,15,3,R,25.0,R,424.0
242,A128,ENGLISH Alexander,38614,AUS,FREILICH Yuval Shalom,24944,ISR,Loss,11,15,L,297.0,L,29.0
242,A128,SCHMIDT Richard,24074,GER,STYMNE Jakob,29830,SWE,Won,15,14,L,188.0,R,
242,A128,REZAEI Mohammad,43258,IRI,KUMAR Sunil,38358,IND,Won,15,10,L,285.0,L,109.0
242,A128,LOYOLA Neisser,45133,BEL,AL-ZAIDI Muntadher,45226,IRQ,Won,15,6,R,13.0,R,951.0
242,A128,ALIYEV Kanan,25897,AZE,CROOK Lachlan,36901,AUS,Loss,14,15,L,286.0,R,105.0
242,A128,BIELEC Maciej,32745,POL,ROA Hernando,31008,COL,Won,15,12,L,54.0,R,77.0
242,A128,RAHIMI HARDOROUDI Mohammad,20662,IRI,BUSTOS Joaquin,42505,CHI,Loss,8,9,L,,R,203.0
242,A128,ELSOKKARY Ahmad,32941,EGY,RUBES Martin,27058,CZE,Loss,13,15,L,102.0,R,143.0
242,A128,KIM Myeongki,43616,KOR,SANER Harry,40792,RSA,Loss,12,15,R,,R,119.0
242,A128,SALM Juri,2636,EST,GULIYEV Barat,43763,AZE,Loss,13,15,R,147.0,R,277.0
242,A128,GUNPUT Satya,26558,MRI,JENSEN August Lindstroem,46250,DEN,Loss,14,15,R,116.0,R,323.0
242,A128,ALHUSSAIN Ahmad Abbas I.,30942,KSA,ABBAS Mohsin,53211,IRQ,Loss,13,15,R,338.0,R,473.0
242,A128,EAST William,41705,GBR,CAMARGO Alexandre,34743,BRA,Loss,9,15,R,183.0,L,62.0
242,A64,ZHANG Nicholas,54730,CAN,NG Ho Tin,28840,HKG,Won,15,8,R,33.0,L,75.0
242,A64,JORGENSEN Patrick,14714,DEN,NAGY David,34620,HUN,Loss,9,15,R,46.0,R,23.0
242,A64,TULEN Rafael,31502,NED,BELLMANN Lukas,27862,GER,Loss,10,14,R,134.0,R,226.0
242,A64,YOO Justin,32622,USA,ZAWROTNIAK Radoslaw,5511,POL,Loss,14,15,R,390.0,L,138.0
242,A64,ANTKIEWICZ Mateusz,26906,POL,BESKIN Grigori,7227,ISR,Won,11,10,R,35.0,R,88.0
242,A64,LIMARDO Jesus,28926,VEN,SVICHKAR Roman,24120,UKR,Loss,14,15,R,103.0,L,320.0
242,A64,CUPR Michal,18600,CZE,PONCIN Nicolas,39069,BEL,Won,15,8,R,93.0,R,477.0
242,A64,SINGH Udaivir,37623,IND,BERAN Jiri,2224,CZE,Won,15,14,R,182.0,R,24.0
242,A64,HARPER Ido,18683,ISR,JOSE Noelito,37563,PHI,Won,15,12,R,74.0,R,106.0
242,A64,FAFARD Fynn,37376,CAN,ELSAYED Ahmed,32464,EGY,Loss,10,15,R,100.0,R,50.0
242,A64,DOMINGUEZ Jose Felix,11034,ARG,SYCH Yan,31985,UKR,Loss,8,15,R,,R,136.0
242,A64,ALIMOV Fayzulla,34991,UZB,JURKA Jakub,35041,CZE,Won,15,7,R,59.0,L,82.0
242,A64,LAN Minghao,39355,CHN,ESKOV Ruslan,31849,EST,Won,15,11,R,12.0,L,144.0
242,A64,RAMIREZ Yeisser,36104,USA,MUMINOV Nodirbek,43306,UZB,Won,15,14,R,250.0,R,135.0
242,A64,DI VEROLI Davide,42541,ITA,ALSHATTI Abdulaziz,20382,KUW,Won,15,11,L,1.0,R,179.0
242,A64,ALEKSANDROV Roman,16207,UZB,MAHRINGER Josef,32473,AUT,Won,15,14,R,312.0,L,66.0
242,A64,LUGONES RUGGERI Jesus Andres,28887,ARG,BONFERRONI Gabriel,36876,SUI,Won,15,7,R,94.0,R,173.0
242,A64,ALEXANIN Dmitriy,20867,KAZ,BARGUES Manuel,30924,ESP,Loss,13,15,L,139.0,R,44.0
242,A64,WANG Zijie,40234,CHN,SHARLAIMOV Vadim,31032,KAZ,Loss,14,15,L,27.0,R,80.0
242,A64,RODRIGUEZ John Edison,21208,COL,YU Lefan,48114,CHN,Won,15,10,L,10.0,R,26.0
242,A64,PETROV Roman,32874,KGZ,VAN NUNEN David,32285,NED,Loss,9,15,R,258.0,R,37.0
242,A64,ROD Max,21745,POR,BAYARD Alexis,27993,SUI,Won,15,13,L,342.0,L,15.0
242,A64,PRIINITS Sten,9367,EST,ANDREWS Benjamin,39179,GBR,Won,15,5,R,73.0,L,311.0
242,A64,LIMARDO Francisco,12246,VEN,STANKEVYCH Volodymyr,30209,UKR,Loss,14,15,R,25.0,R,38.0
242,A64,HO Wai Hang,30882,HKG,FREILICH Yuval Shalom,24944,ISR,Won,15,9,R,56.0,L,29.0
242,A64,SCHMIDT Richard,24074,GER,REZAEI Mohammad,43258,IRI,Won,15,14,L,188.0,L,285.0
242,A64,LOYOLA Neisser,45133,BEL,CROOK Lachlan,36901,AUS,Won,15,8,R,13.0,R,105.0
242,A64,BIELEC Maciej,32745,POL,KNUDSEN Kenneth,29797,DEN,Loss,13,15,L,54.0,R,
242,A64,BUSTOS Joaquin,42505,CHI,RUBES Martin,27058,CZE,Loss,13,15,R,203.0,R,143.0
242,A64,SANER Harry,40792,RSA,GULIYEV Barat,43763,AZE,Loss,14,15,R,119.0,R,277.0
242,A64,JENSEN August Lindstroem,46250,DEN,ABBAS Mohsin,53211,IRQ,Won,15,14,R,323.0,R,473.0
242,A64,CAMARGO Alexandre,34743,BRA,MALCOTTI Lucas,28000,SUI,Loss,5,15,L,62.0,R,243.0
242,B64,CANNONE Romain,35617,FRA,SVICHKAR Roman,24120,UKR,Won,15,12,R,9.0,L,320.0
242,B64,MALCOTTI Lucas,28000,SUI,SVENSSON Jonathan,38901,SWE,Loss,13,15,R,243.0,R,67.0
242,B64,UNTERHAUSER Samuel,34279,GER,PRIINITS Sten,9367,EST,Loss,2,15,L,71.0,R,73.0
242,B64,BARGUES Manuel,30924,ESP,VISMARA Federico,32919,ITA,Loss,5,15,R,44.0,R,7.0
242,B64,KURBANOV Ruslan,22285,KAZ,BELLMANN Lukas,27862,GER,Won,15,12,R,5.0,R,226.0
242,B64,LAN Minghao,39355,CHN,BRINKMANN Marco,32708,GER,Won,15,9,R,12.0,L,40.0
242,B64,GONELL Gerard,34260,ESP,KNUDSEN Kenneth,29797,DEN,Won,15,9,L,224.0,R,
242,B64,RUBES Martin,27058,CZE,ELSAYED Mohamed,46290,EGY,Loss,11,15,R,143.0,R,21.0
242,B64,LIMARDO GASCON Ruben,10222,VEN,VAN NUNEN David,32285,NED,Won,15,10,L,11.0,R,37.0
242,B64,STANKEVYCH Volodymyr,30209,UKR,ANDRASFI Tibor,36648,HUN,Won,15,9,R,38.0,R,14.0
242,B64,CIMINI Gabriele,28638,ITA,LOYOLA Neisser,45133,BEL,Loss,13,15,R,22.0,R,13.0
242,B64,SYCH Yan,31985,UKR,HEINZER Max,6000,SUI,Loss,14,15,R,136.0,R,42.0
242,B64,ELKORD Houssam,24970,MAR,ROD Max,21745,POR,Won,15,7,L,45.0,L,342.0
242,B64,CUPR Michal,18600,CZE,ALIMZHANOV Elmir,10813,KAZ,Loss,9,15,R,93.0,R,36.0
242,B64,KONGSTAD Conrad Seibaek,34540,DEN,HARPER Ido,18683,ISR,Loss,14,15,R,,R,74.0
242,B64,ALIMOV Fayzulla,34991,UZB,SIKLOSI Gergely,30081,HUN,Loss,11,12,R,59.0,R,3.0
242,B64,SANTARELLI Andrea,24055,ITA,RODRIGUEZ John Edison,21208,COL,Loss,6,15,R,110.0,L,10.0
242,B64,LUGONES RUGGERI Jesus Andres,28887,ARG,FONG Hoi Sun,22435,HKG,Loss,9,15,R,94.0,R,108.0
