Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit,hand_a,rank_a,hand_b,rank_b
1091,A64,Aleksandra ZAMACHOWSKA,29878,POL,Alena KOMAROVA,26764,RUS,Won,15,11,R,55.0,L,62.0
1091,A64,Eri SHIRAISHI,42370,JPN,Barbara RUTZ,30104,POL,Won,15,11,R,,L,44.0
1091,A64,Hyojoo CHOI,27301,KOR,Yuliya SVYSTIL,29949,UKR,Won,15,13,R,145.0,R,141.0
1091,A64,Kamila PYTKA,25928,POL,Barbara VANBENTHUYSEN,37601,USA,Won,15,10,L,103.0,R,
1091,A64,Nicol FOIETTA,28629,ITA,Chih-Ting CHIU,40572,TPE,Won,13,12,R,81.0,R,239.0
1091,A64,Jo-Ting HSU,13432,TPE,Yik Hei Coco LIN,28847,HKG,Loss,8,9,R,,R,47.0
1091,A64,Sera SONG,33038,KOR,Madeleine ANDERSEN,38001,AUS,Won,15,4,L,262.0,R,667.0
1091,A64,Ka Mong CHU,28845,HKG,Pauline BRUNNER,26244,SUI,Loss,11,15,R,136.0,L,58.0
1091,A64,Sofia TAURIAINEN,27351,FIN,Larisa DORDEVIC,21522,SWE,Won,15,5,R,391.0,L,
1091,A64,Gaia-Marianna SALM,26399,EST,Paula SCHMIDL,28728,AUT,Loss,7,9,L,648.0,R,125.0
1091,A64,Amalia TATARAN,22214,ROU,Irina OKHOTNIKOVA,35103,RUS,Loss,14,15,R,61.0,R,82.0
1091,A64,Catherine NIXON,30485,USA,Dorina BUDAI,19630,HUN,Won,9,8,L,73.0,R,48.0
1091,A64,Minmin LU,44785,CHN,Anfisa POCHKALOVA,15351,UKR,Loss,13,15,R,,R,45.0
1091,A64,Vanessa RIEDMUELLER,32168,GER,Kseniya PANTELYEYEVA,22831,UKR,Loss,10,15,R,197.0,R,52.0
1091,A64,Yufen WANG,39297,CHN,Eniko SIKLOSI,28339,HUN,Won,15,13,R,266.0,R,251.0
1091,A64,Ya Fang CHENG,34727,TPE,Marie-Florence CANDASSAMY,20179,FRA,Loss,8,15,R,,R,31.0
1091,A64,Danwoo YU,40542,KOR,Ayumu SAITO,32525,JPN,Won,15,8,L,,L,593.0
1091,A64,Hui Min LIN,33224,TPE,Laurence EPEE,19968,FRA,Loss,14,15,R,502.0,R,21.0
1091,A32,Marta FERRARI,15411,ITA,Nadine STAHLBERG,28521,GER,Loss,12,15,R,54.0,R,166.0
1091,A32,Kata MIHALY,19595,HUN,Myoungsun KIM,26282,KOR,Loss,11,15,R,164.0,R,
1091,A32,Roberta MARZANI,28741,ITA,Anna VAN BRUMMEN,26304,USA,Won,15,14,L,98.0,R,209.0
1091,A32,Kim Jasmin BUECH,29773,SUI,Alice CLERICI,29962,ITA,Won,15,12,L,291.0,R,67.0
1091,A32,Asa LINDE,29653,SWE,Ulyana BALAGANSKAYA,28698,KAZ,Won,15,12,R,128.0,R,93.0
1091,A32,Laura STAEHLI,17514,SUI,Violetta KHRAPINA,27238,RUS,Won,15,14,R,18.0,L,138.0
1091,A32,Martyna SWATOWSKA,25947,POL,Dzhoan Feybi BEZHURA,21484,UKR,Won,15,14,L,198.0,R,34.0
1091,A32,Aleksandra ZAMACHOWSKA,29878,POL,Eri SHIRAISHI,42370,JPN,Won,15,11,R,55.0,R,
1091,A32,Hyojoo CHOI,27301,KOR,Kamila PYTKA,25928,POL,Loss,8,15,R,145.0,L,103.0
1091,A32,Nicol FOIETTA,28629,ITA,Yik Hei Coco LIN,28847,HKG,Won,11,8,R,81.0,R,47.0
1091,A32,Sera SONG,33038,KOR,Pauline BRUNNER,26244,SUI,Won,15,9,L,262.0,L,58.0
1091,A32,Sofia TAURIAINEN,27351,FIN,Paula SCHMIDL,28728,AUT,Loss,7,15,R,391.0,R,125.0
1091,A32,Irina OKHOTNIKOVA,35103,RUS,Catherine NIXON,30485,USA,Loss,12,15,R,82.0,L,73.0
1091,A32,Anfisa POCHKALOVA,15351,UKR,Kseniya PANTELYEYEVA,22831,UKR,Loss,11,15,R,45.0,R,52.0
1091,A32,Yufen WANG,39297,CHN,Marie-Florence CANDASSAMY,20179,FRA,Loss,8,15,R,266.0,R,31.0
1091,A32,Danwoo YU,40542,KOR,Laurence EPEE,19968,FRA,Won,15,13,L,,R,21.0
1091,A16,Nadine STAHLBERG,28521,GER,Myoungsun KIM,26282,KOR,Loss,9,15,R,166.0,R,
1091,A16,Roberta MARZANI,28741,ITA,Kim Jasmin BUECH,29773,SUI,Won,15,8,L,98.0,L,291.0
1091,A16,Asa LINDE,29653,SWE,Laura STAEHLI,17514,SUI,Won,15,10,R,128.0,R,18.0
1091,A16,Martyna SWATOWSKA,25947,POL,Aleksandra ZAMACHOWSKA,29878,POL,Loss,7,15,L,198.0,R,55.0
1091,A16,Kamila PYTKA,25928,POL,Nicol FOIETTA,28629,ITA,Won,9,7,L,103.0,R,81.0
1091,A16,Sera SONG,33038,KOR,Paula SCHMIDL,28728,AUT,Won,15,12,L,262.0,R,125.0
1091,A16,Catherine NIXON,30485,USA,Kseniya PANTELYEYEVA,22831,UKR,Loss,9,15,L,73.0,R,52.0
1091,A16,Marie-Florence CANDASSAMY,20179,FRA,Danwoo YU,40542,KOR,Loss,5,15,R,31.0,L,
1091,A8,Myoungsun KIM,26282,KOR,Roberta MARZANI,28741,ITA,Loss,8,15,R,,L,98.0
1091,A8,Asa LINDE,29653,SWE,Aleksandra ZAMACHOWSKA,29878,POL,Loss,5,15,R,128.0,R,55.0
1091,A8,Kamila PYTKA,25928,POL,Sera SONG,33038,KOR,Won,9,8,L,103.0,L,262.0
1091,A8,Kseniya PANTELYEYEVA,22831,UKR,Danwoo YU,40542,KOR,Won,15,9,R,52.0,L,
1091,A4,Roberta MARZANI,28741,ITA,Aleksandra ZAMACHOWSKA,29878,POL,Loss,10,15,L,98.0,R,55.0
1091,A4,Kamila PYTKA,25928,POL,Kseniya PANTELYEYEVA,22831,UKR,Won,14,13,L,103.0,R,52.0
1091,A2,Aleksandra ZAMACHOWSKA,29878,POL,Kamila PYTKA,25928,POL,Won,15,8,R,55.0,L,103.0
1092,A128,Rafael TULEN,31502,NED,Sandor CHO TAEUN,28091,HUN,Won,15,12,R,218.0,R,435.0
1092,A128,Antoine EL CHOUEIRY,32337,LBN,Anton KIMFORS,30776,SWE,Loss,7,15,R,,R,
1092,A128,Kentaro MURAYAMA,34419,JPN,Nicolas FERREIRA,22961,BRA,Loss,10,15,R,1025.0,R,175.0
1092,A128,Nicolas PONCIN,39069,BEL,Flavio GIANNOTTE,28816,LUX,Won,15,14,R,1054.0,R,177.0
1092,A128,Tsung Lin CHEN,35402,TPE,Jingjing XU,39119,CHN,Won,15,5,R,163.0,R,
1092,A128,Alexander KORLATH,23572,AUT,Max ROD,21745,POR,Loss,8,15,R,359.0,L,166.0
1092,A128,Georg KUHN,22346,SUI,Vadim SHARLAIMOV,31032,KAZ,Won,15,12,R,213.0,R,117.0
1092,A128,Daniel MARCOL,33848,POL,Bradley JOHNSTON LEYER,24994,CRC,Loss,11,15,R,820.0,R,255.0
1092,A128,Federico VISMARA,32919,ITA,Deze YE,44783,CHN,Won,15,10,R,102.0,R,
1092,A64,Ruslan ESKOV,31849,EST,Rafael TULEN,31502,NED,Loss,11,12,L,406.0,R,218.0
1092,A64,Jan WENGLARCZYK,28348,POL,Virgile MARCHAL,17746,FRA,Loss,10,15,R,220.0,R,222.0
1092,A64,Michele NIGGELER,23747,SUI,Gergely SIKLOSI,30081,HUN,Loss,7,15,R,320.0,R,174.0
1092,A64,Yan SYCH,31985,UKR,Alexandre BARDENET,17748,FRA,Loss,12,15,R,143.0,R,160.0
1092,A64,Masaru YAMADA,24408,JPN,Anton KIMFORS,30776,SWE,Won,15,8,R,66.0,R,
1092,A64,Dmitriy GUSEV,29200,RUS,Volodymyr STANKEVYCH,30209,UKR,Won,15,9,L,151.0,R,28.0
1092,A64,Richard POKORNY,19590,CZE,Daniel BERTA,26050,HUN,Loss,12,15,L,223.0,L,35.0
1092,A64,Nicolas FERREIRA,22961,BRA,Gabriel CANAUX,30804,USA,Loss,10,15,R,175.0,R,247.0
1092,A64,Lukas BELLMANN,27862,GER,Nicolas PONCIN,39069,BEL,Won,15,9,R,39.0,R,1054.0
1092,A64,Dmitriy ALEXANIN,20867,KAZ,Anatolii HEREY,15354,UKR,Loss,12,15,L,8.0,R,192.0
1092,A64,Justin YOO,32622,USA,Jacob HOYLE,42751,USA,Won,15,14,R,864.0,L,42.0
1092,A64,Ivan DERYABIN,26671,KAZ,Roman SVICHKAR,24120,UKR,Loss,14,15,L,245.0,,
1092,A64,Tristan TULEN,19926,NED,Amit PARIZAT,30765,ISR,Won,15,6,L,56.0,L,361.0
1092,A64,Jaewon KIM,38700,KOR,Zsombor BANYAI,30080,HUN,Loss,8,15,L,,L,76.0
1092,A64,Lewis WEISS,26001,USA,Rufus PANELIUS,32054,FIN,Won,15,14,R,309.0,R,439.0
1092,A64,Tsung Lin CHEN,35402,TPE,Ido HERPE,18683,ISR,Loss,9,15,R,163.0,R,47.0
1092,A64,Martin RUBES,27058,CZE,Max ROD,21745,POR,Won,15,12,R,112.0,L,166.0
1092,A64,Filip BRONISZEWSKI,17162,POL,Pavel TYCHLER,30645,RSA,Won,15,9,R,369.0,R,
1092,A64,Hyeonil HWANG,31103,KOR,Alexis BAYARD,27993,SUI,Won,15,8,R,,L,69.0
1092,A64,Teemu SEEVE,17386,FIN,Alexandre PITTET,30549,SUI,Loss,9,15,R,212.0,L,73.0
1092,A64,Valerio CUOMO,37711,ITA,David VAN NUNEN,32285,NED,Won,12,11,R,67.0,R,795.0
1092,A64,Peeter TURNAU,26404,EST,Alan FARDZINOV,31152,RUS,Won,12,10,,,R,137.0
1092,A64,Ariel DRIZIN,28784,ISR,Mathias BIABIANY,31940,FRA,Loss,6,15,R,397.0,L,176.0
1092,A64,Georg KUHN,22346,SUI,Koki KANO,34385,JPN,Won,15,12,R,213.0,R,10.0
1092,A64,Richard SCHMIDT,24074,GER,Bradley JOHNSTON LEYER,24994,CRC,Won,15,9,L,20.0,R,255.0
1092,A64,Hong Kai TING,34690,TPE,Zihao SHEN,44784,CHN,Won,4,3,R,,L,
1092,A64,Niko VUORINEN,19507,FIN,Gabriele CIMINI,28638,ITA,Won,15,12,L,53.0,R,21.0
1092,A64,Troels Christian ROBL,20575,DEN,Ryosuke NARITA,32523,JPN,Loss,12,15,R,141.0,R,
1092,A64,Yuval Shalom FREILICH,24944,ISR,Hyomin JANG,40533,KOR,Loss,12,15,L,60.0,R,
1092,A64,Lorenzo BUZZI,26539,ITA,Ho Tin NG,28840,HKG,Won,15,11,R,115.0,L,84.0
1092,A64,Sergey BIDA,23681,RUS,Ruslan KURBANOV,22285,KAZ,Won,15,12,L,46.0,R,32.0
1092,A64,Federico VISMARA,32919,ITA,Jonathan BONNAIRE,23941,FRA,Loss,9,15,R,102.0,R,57.0
1092,A32,Rafael TULEN,31502,NED,Virgile MARCHAL,17746,FRA,Loss,9,15,R,218.0,R,222.0
1092,A32,Gergely SIKLOSI,30081,HUN,Alexandre BARDENET,17748,FRA,Loss,14,15,R,174.0,R,160.0
1092,A32,Masaru YAMADA,24408,JPN,Dmitriy GUSEV,29200,RUS,Won,15,8,R,66.0,L,151.0
1092,A32,Daniel BERTA,26050,HUN,Gabriel CANAUX,30804,USA,Loss,14,15,L,35.0,R,247.0
1092,A32,Lukas BELLMANN,27862,GER,Anatolii HEREY,15354,UKR,Loss,13,15,R,39.0,R,192.0
1092,A32,Justin YOO,32622,USA,Roman SVICHKAR,24120,UKR,Loss,11,12,R,864.0,,
1092,A32,Tristan TULEN,19926,NED,Zsombor BANYAI,30080,HUN,Loss,12,15,L,56.0,L,76.0
1092,A32,Lewis WEISS,26001,USA,Ido HERPE,18683,ISR,Loss,11,15,R,309.0,R,47.0
1092,A32,Martin RUBES,27058,CZE,Filip BRONISZEWSKI,17162,POL,Loss,13,15,R,112.0,R,369.0
1092,A32,Hyeonil HWANG,31103,KOR,Alexandre PITTET,30549,SUI,Loss,12,15,R,,L,73.0
1092,A32,Valerio CUOMO,37711,ITA,Peeter TURNAU,26404,EST,Loss,13,15,R,67.0,,
1092,A32,Mathias BIABIANY,31940,FRA,Georg KUHN,22346,SUI,Loss,10,15,L,176.0,R,213.0
1092,A32,Richard SCHMIDT,24074,GER,Hong Kai TING,34690,TPE,Loss,14,15,L,20.0,R,
1092,A32,Niko VUORINEN,19507,FIN,Ryosuke NARITA,32523,JPN,Won,15,7,L,53.0,R,
1092,A32,Hyomin JANG,40533,KOR,Lorenzo BUZZI,26539,ITA,Won,15,13,R,,R,115.0
1092,A32,Sergey BIDA,23681,RUS,Jonathan BONNAIRE,23941,FRA,Won,15,12,L,46.0,R,57.0
1092,A16,Virgile MARCHAL,17746,FRA,Alexandre BARDENET,17748,FRA,Won,15,13,R,222.0,R,160.0
1092,A16,Masaru YAMADA,24408,JPN,Gabriel CANAUX,30804,USA,Won,14,11,R,66.0,R,247.0
1092,A16,Anatolii HEREY,15354,UKR,Roman SVICHKAR,24120,UKR,Won,15,11,R,192.0,,
1092,A16,Zsombor BANYAI,30080,HUN,Ido HERPE,18683,ISR,Won,15,14,L,76.0,R,47.0
1092,A16,Filip BRONISZEWSKI,17162,POL,Alexandre PITTET,30549,SUI,Won,15,13,R,369.0,L,73.0
1092,A16,Peeter TURNAU,26404,EST,Georg KUHN,22346,SUI,Won,15,13,,,R,213.0
1092,A16,Hong Kai TING,34690,TPE,Niko VUORINEN,19507,FIN,Loss,10,15,R,,L,53.0
1092,A16,Hyomin JANG,40533,KOR,Sergey BIDA,23681,RUS,Loss,13,14,R,,L,46.0
1092,A8,Virgile MARCHAL,17746,FRA,Masaru YAMADA,24408,JPN,Loss,10,15,R,222.0,R,66.0
1092,A8,Anatolii HEREY,15354,UKR,Zsombor BANYAI,30080,HUN,Loss,11,15,R,192.0,L,76.0
1092,A8,Filip BRONISZEWSKI,17162,POL,Peeter TURNAU,26404,EST,Won,15,8,R,369.0,,
1092,A8,Niko VUORINEN,19507,FIN,Sergey BIDA,23681,RUS,Loss,9,15,L,53.0,L,46.0
1092,A4,Masaru YAMADA,24408,JPN,Zsombor BANYAI,30080,HUN,Loss,11,13,R,66.0,L,76.0
1092,A4,Filip BRONISZEWSKI,17162,POL,Sergey BIDA,23681,RUS,Loss,5,15,R,369.0,L,46.0
1092,A2,Zsombor BANYAI,30080,HUN,Sergey BIDA,23681,RUS,Loss,11,15,L,76.0,L,46.0
1093,A64,Solene BUTRUILLE,32657,FRA,Olga Rachele CALISSI,22043,ITA,Loss,10,15,R,142.0,,
1093,A64,Kimberley Vanessa CHEUNG,27431,HKG,Bindu Devi SAGOLSEM,24838,IND,Won,15,9,R,46.0,L,388.0
1093,A64,Giselle VICATOS,18346,RSA,Freya CENKER,26961,AUT,Loss,8,15,R,,R,147.0
1093,A64,Hyo Jin HONG,29233,KOR,Francesca PALUMBO,23447,ITA,Loss,13,15,R,20.0,L,56.0
1093,A64,Leyla PIRIEVA,28365,RUS,Ling Yi CHEN,32850,TPE,Won,15,6,R,50.0,R,451.0
1093,A64,Peng I HO,29468,MAC,Irina ELESINA,20765,RUS,Loss,6,15,L,168.0,R,123.0
1093,A64,Chaeyeong KO,29224,KOR,Xiao-Qing TSAI,34602,TPE,Won,15,13,R,129.0,R,479.0
1093,A64,Kitti BITTEROVA,29852,SVK,Rio AZUMA,34969,JPN,Won,15,6,R,139.0,R,148.0
1093,A64,Maeva RANCUREL,32359,FRA,Prakash AWATI,25545,IND,Won,15,4,R,255.0,L,
1093,A64,Mengxu XU,35372,CHN,Rozene CASTANIE,32658,FRA,Won,15,4,R,,R,133.0
1093,A64,Chloe JUBENOT,26136,FRA,Angela LI,33790,CAN,Won,15,5,R,128.0,L,
1093,A64,Cheuk Yu LAU,34878,HKG,Fanny KREISS,9426,HUN,Loss,5,15,R,478.0,R,23.0
1093,A64,Melissa REBOLLEDO,27157,MEX,Michala CELLEROVA,20593,SVK,Loss,14,15,R,105.0,R,310.0
1093,A64,Julia CHRZANOWSKA,30140,POL,Lucia ONDARTS,30846,ARG,Won,15,7,R,107.0,R,155.0
1093,A64,Sejoo LEE,44742,KOR,Hsin CHENG,34704,TPE,Loss,7,15,R,,R,77.0
1093,A64,A Young SONG,29235,KOR,Valentina DE COSTANZO,12591,ITA,Loss,7,15,R,504.0,L,31.0
1093,A64,Eline RENTIER,29761,NED,Erin DIETSCHE,38065,USA,Won,15,13,R,100.0,R,
1093,A32,Julia WALCZYK,30327,POL,Olga Rachele CALISSI,22043,ITA,Loss,11,15,R,18.0,,
1093,A32,Kimberley Vanessa CHEUNG,27431,HKG,Freya CENKER,26961,AUT,Won,15,8,R,46.0,R,147.0
1093,A32,Karin MIYAWAKI,21767,JPN,Francesca PALUMBO,23447,ITA,Won,15,9,R,16.0,L,56.0
1093,A32,Leyla PIRIEVA,28365,RUS,Yana ALBOROVA,25842,RUS,Loss,13,15,R,50.0,R,89.0
1093,A32,Minami KANO,28643,JPN,Irina ELESINA,20765,RUS,Loss,12,15,,,R,123.0
1093,A32,Chaeyeong KO,29224,KOR,Olivia WOHLGEMUTH,18774,AUT,Loss,13,15,R,129.0,R,47.0
1093,A32,Dora LUPKOVICS,17872,HUN,Kitti BITTEROVA,29852,SVK,Won,15,8,R,79.0,R,139.0
1093,A32,Maeva RANCUREL,32359,FRA,Adelya ABDRAKHMANOVA,33069,RUS,Loss,12,15,R,255.0,R,64.0
1093,A32,Martyna JELINSKA,21705,POL,Mengxu XU,35372,CHN,Loss,8,15,R,43.0,R,
1093,A32,Chloe JUBENOT,26136,FRA,Kata KONDRICZ,32912,HUN,Won,15,14,R,128.0,L,93.0
1093,A32,Alely HERNANDEZ,22401,MEX,Fanny KREISS,9426,HUN,Loss,10,15,R,83.0,R,23.0
1093,A32,Michala CELLEROVA,20593,SVK,Hanna LYCZBINSKA,12780,POL,Loss,3,15,R,310.0,R,21.0
1093,A32,Gabriela CECCHINI,30930,BRA,Julia CHRZANOWSKA,30140,POL,Loss,11,15,R,86.0,R,107.0
1093,A32,Hsin CHENG,34704,TPE,Beatrice MONACO,21581,ITA,Loss,7,15,R,77.0,L,63.0
1093,A32,Maria BOLDOR,29054,ROU,Valentina DE COSTANZO,12591,ITA,Won,15,14,R,175.0,L,31.0
1093,A32,Eline RENTIER,29761,NED,Malina CALUGAREANU,27093,ROU,Loss,11,15,R,100.0,L,90.0
1093,A16,Olga Rachele CALISSI,22043,ITA,Kimberley Vanessa CHEUNG,27431,HKG,Loss,10,15,,,R,46.0
1093,A16,Karin MIYAWAKI,21767,JPN,Yana ALBOROVA,25842,RUS,Loss,12,15,R,16.0,R,89.0
1093,A16,Irina ELESINA,20765,RUS,Olivia WOHLGEMUTH,18774,AUT,Won,15,5,R,123.0,R,47.0
1093,A16,Dora LUPKOVICS,17872,HUN,Adelya ABDRAKHMANOVA,33069,RUS,Loss,10,15,R,79.0,R,64.0
1093,A16,Mengxu XU,35372,CHN,Chloe JUBENOT,26136,FRA,Loss,13,15,R,,R,128.0
1093,A16,Fanny KREISS,9426,HUN,Hanna LYCZBINSKA,12780,POL,Won,15,9,R,23.0,R,21.0
1093,A16,Julia CHRZANOWSKA,30140,POL,Beatrice MONACO,21581,ITA,Loss,7,15,R,107.0,L,63.0
1093,A16,Maria BOLDOR,29054,ROU,Malina CALUGAREANU,27093,ROU,Loss,14,15,R,175.0,L,90.0
1093,A8,Kimberley Vanessa CHEUNG,27431,HKG,Yana ALBOROVA,25842,RUS,Loss,9,15,R,46.0,R,89.0
1093,A8,Irina ELESINA,20765,RUS,Adelya ABDRAKHMANOVA,33069,RUS,Loss,6,15,R,123.0,R,64.0
1093,A8,Chloe JUBENOT,26136,FRA,Fanny KREISS,9426,HUN,Loss,14,15,R,128.0,R,23.0
1093,A8,Beatrice MONACO,21581,ITA,Malina CALUGAREANU,27093,ROU,Won,15,11,L,63.0,L,90.0
1093,A4,Yana ALBOROVA,25842,RUS,Adelya ABDRAKHMANOVA,33069,RUS,Won,15,13,R,89.0,R,64.0
1093,A4,Fanny KREISS,9426,HUN,Beatrice MONACO,21581,ITA,Won,15,10,R,23.0,L,63.0
1093,A2,Yana ALBOROVA,25842,RUS,Fanny KREISS,9426,HUN,Loss,7,15,R,89.0,R,23.0
1094,A64,Cedrik SERRI,20897,SVK,Boldizsar BALOGH,31738,HUN,Won,15,4,R,100.0,L,505.0
1094,A64,Takahiro SHIKINE,31919,JPN,Lukas TETERIS,31120,LAT,Won,15,5,R,32.0,L,415.0
1094,A64,Jakub SURWILLO,26479,POL,Henrique MARQUES,30936,BRA,Loss,14,15,R,254.0,L,61.0
1094,A64,Maximilien CHASTANET,30390,FRA,Alexandre SIDO,30808,FRA,Won,15,11,R,121.0,R,67.0
1094,A64,Philip SHIN,38635,USA,Andras NEMETH,28211,HUN,Loss,13,15,R,199.0,R,132.0
1094,A64,Maykl HOVHANNESYAN,27967,ARM,Bartosz CEGIELSKI,30042,POL,Loss,6,15,R,,R,275.0
1094,A64,Alex TOFALIDES,22256,CYP,Kevin Jerrold CHAN,31844,SGP,Won,15,6,L,35.0,R,141.0
1094,A64,Pavel TYCHLER,30645,RSA,Kwanghyun LEE,25142,KOR,Loss,5,15,R,,R,22.0
1094,A64,Grigoriy SEMENYUK,37875,RUS,Jerry CHANG,23988,USA,Won,15,8,L,125.0,R,120.0
1094,A64,Christopher NAGLE,20826,AUS,Askar KHAMZIN,31961,RUS,Loss,8,15,R,140.0,R,122.0
1094,A64,Hyunsoo CHOI,42594,KOR,Zhenggang ZHANG,27352,SGP,Won,15,6,R,311.0,R,182.0
1094,A64,Rostyslav HERTSYK,17622,UKR,Maxime TARASIEWICZ,32195,POL,Won,15,8,L,76.0,R,296.0
1094,A64,Howie Ho Yin CHAN,22440,HKG,Ryohei NOGUCHI,28714,JPN,Loss,5,15,R,,R,188.0
1094,A64,Jose CHARREU,30911,POR,Stef DE GREEF,35143,BEL,Loss,10,15,R,233.0,L,129.0
1094,A64,David HADLER,28809,TPE,Pedro MACEDO,16428,POR,Won,15,8,R,754.0,L,561.0
1094,A64,Klod YUNES,15353,UKR,Chun Yee O,30879,HKG,Won,15,7,R,66.0,R,647.0
1094,A64,Mateo PETTINATO,30348,ARG,Pylyp KOLESNIKOV,25138,UKR,Won,15,11,R,,R,
1094,A64,Erwann AUCLIN,28960,FRA,Junhao WU,41568,CHN,Loss,13,15,R,50.0,R,
1094,A32,Toshiya SAITO,30489,JPN,Cedrik SERRI,20897,SVK,Won,15,10,R,28.0,R,100.0
1094,A32,Takahiro SHIKINE,31919,JPN,Henrique MARQUES,30936,BRA,Won,15,8,R,32.0,L,61.0
1094,A32,Alessandro PAROLI,17583,ITA,Maximilien CHASTANET,30390,FRA,Won,15,12,R,133.0,R,121.0
1094,A32,Andras NEMETH,28211,HUN,Edoardo LUPERI,21621,ITA,Loss,7,15,R,132.0,L,27.0
1094,A32,Dmytro CHUCHUKALO,28541,UKR,Bartosz CEGIELSKI,30042,POL,Won,15,9,L,95.0,R,275.0
1094,A32,Alex TOFALIDES,22256,CYP,Iskander AKHMETOV,35108,RUS,Won,15,13,L,35.0,R,86.0
1094,A32,Alexander SIROTKIN,38622,RUS,Kwanghyun LEE,25142,KOR,Won,15,9,R,92.0,R,22.0
1094,A32,Grigoriy SEMENYUK,37875,RUS,Daniel DOSA,29031,HUN,Won,15,8,L,125.0,L,57.0
1094,A32,Taegyu HA,18861,KOR,Askar KHAMZIN,31961,RUS,Won,15,12,L,17.0,R,122.0
1094,A32,Hyunsoo CHOI,42594,KOR,Younghoon LEE,35199,KOR,Won,15,8,R,311.0,L,
1094,A32,Chun Yin Ryan CHOI,31438,HKG,Rostyslav HERTSYK,17622,UKR,Loss,11,15,L,70.0,L,76.0
1094,A32,Ryohei NOGUCHI,28714,JPN,Guillaume BIANCHI,32275,ITA,Won,15,11,R,188.0,R,36.0
1094,A32,Maxime PAUTY,25513,FRA,Stef DE GREEF,35143,BEL,Won,15,10,R,21.0,L,129.0
1094,A32,David HADLER,28809,TPE,Kyosuke MATSUYAMA,29076,JPN,Loss,6,15,R,754.0,L,34.0
1094,A32,Klod YUNES,15353,UKR,Mateo PETTINATO,30348,ARG,Won,15,8,R,66.0,R,
1094,A32,Junhao WU,41568,CHN,Francesco TRANI,18369,ITA,Loss,2,15,R,,R,45.0
1094,A16,Toshiya SAITO,30489,JPN,Takahiro SHIKINE,31919,JPN,Won,15,14,R,28.0,R,32.0
1094,A16,Alessandro PAROLI,17583,ITA,Edoardo LUPERI,21621,ITA,Won,15,11,R,133.0,L,27.0
1094,A16,Dmytro CHUCHUKALO,28541,UKR,Alex TOFALIDES,22256,CYP,Won,15,14,L,95.0,L,35.0
1094,A16,Alexander SIROTKIN,38622,RUS,Grigoriy SEMENYUK,37875,RUS,Won,15,8,R,92.0,L,125.0
1094,A16,Taegyu HA,18861,KOR,Hyunsoo CHOI,42594,KOR,Loss,14,15,L,17.0,R,311.0
1094,A16,Rostyslav HERTSYK,17622,UKR,Ryohei NOGUCHI,28714,JPN,Won,15,6,L,76.0,R,188.0
1094,A16,Maxime PAUTY,25513,FRA,Kyosuke MATSUYAMA,29076,JPN,Loss,13,15,R,21.0,L,34.0
1094,A16,Klod YUNES,15353,UKR,Francesco TRANI,18369,ITA,Won,15,14,R,66.0,R,45.0
